7714|Zygomaticus Muscle
7715|Zygomaticus
5747|Muscle Fibers, Intermediate
5746|Muscle Fibers, Slow-Twitch
7716|Posterior Part of the Ambient Cistern
7717|Internal Mammary Lymph Node
5745|Muscle Fibers, Type I
7718|Cone
7719|Cones (Eye)
5749|Pectoralis Muscle
5750|Median Basilic Vein
7720|Retinal Cone
5754|Anterior Caudate Vein
7722|Photoreceptors, Cone
7721|Cones
7724|Cones (Retina)
5752|Neck Skin
7723|One of the two photoreceptor cell types in the vertebrate retina. Cones are less sensitive to light than rods, but they provide vision with higher spatial and temporal acuity, and the combination of signals from cones with different pigments allows color vision. (MeSH)
1560|Lipocytes
409|T-Cells, Helper-Inducer
1564|Fat Cell
2122|Aorta Smooth Muscle Tissue
407|Helper T-Cells
2123|Lamella of Harvesian System
408|T-Lymphocytes, Helper-Inducer
1563|Fat Cells
1562|Fat-storing cells found mostly in the abdominal cavity and subcutaneous tissue. (MeSH)
405|T-Lymphocyte, Helper-Inducer
2125|Cricothyroid Muscle
406|T-Lymphocytes, Inducer
1561|Adipocyte
7754|Rod Photoreceptors
7755|Rods
7756|Meniscus Lateralis
7757|Lateral Meniscus
7750|Rod
7751|Rods (Retina)
7752|Rods (Eye)
7753|One of the two photoreceptor cell types of the vertebrate retina. In rods the photopigment is in stacks of membranous disks separate from the outer cell membrane. Rods are more sensitive to light than cones, but rod mediated vision has less spatial and temporal resolution than cone vision. (MeSH)
7748|Highly pigmented epithelium covering the posterior surface of the iris.
7747|Posterior Pigment Epithelium
7749|Rod Cell
2116|Bowel
415|Urethra Epithelium
1557|Mature fat cell
2118|Mesothelium
1554|The hemispheric projection, including the mammary gland, located on the anterior portion of the chest, lateral to the midline, on the side of the body to the west when facing north.
412|Outer Plexiform Layer
2117|Intestine
1555|Vas Deferens Epithelium
411|Outer Plexiform Layer of the Retina
2119|A simple layer of cells, derived from the mesoderm that lines the coelom or body cavity of the embryo. In the adult, it covers all true serous membranes (peritoneum, pericardium, pleura).
410|Pancreatic Vein
1558|Adipocytes
1559|Mature Lipocyte
1571|The sloping surface from the dorsum sellae to the foramen magnum composed of part of the body of the sphenoid and part of the basal part of the occipital bone. (On-line Medical Dictionary)
2113|intestine
416|Semitendinosus
1572|Clivus
2114|The portion of the gastrointestinal tract between the stomach and the anus.  It includes the small intestine and large intestine.
417|Paraurethral Gland
2111|Intestines
1575|Fluid withdrawn from a body cavity, cyst, normal tissue, or tumor.
2112|bowel
1574|Ileocecal Valve
7745|Triceps Surae
7744|Internal Mammary Vein
7741|Internal Malleolar Artery
7742|Sternal Manubrium
7739|Optic Commissure
7738|Mamillary Body
7736|Chamber of the Eye
1565|Adipose Cell
424|Sinus, Ethmoid
1566|Reticularis Zone
423|Macula of Saccule
2106|Inner Limiting Membrane
2105|A retinal layer composed of the basal lamina of Muller's cells.
426|Cortex
425|Ethmoid Sinus
1568|Thoracoacromial Artery
420|Thyroid Gland Lobe
1569|Acromial Thoracic Artery
2109|Ubiquitous supportive tissue adjacent to epithelium and around smooth and striated muscle cells. This tissue contains intrinsic macromolecular components such as collagen, laminin, and sulfated proteoglycans. As seen by light microscopy one of its subdivisions is the basal (basement) lamina.
2108|Basement Membrane
2101|Aqueous Humor
1585|Uterus Serosal Surface
3591|Extensor Carpi Radialis Longus
2102|Upper Jaw Molar
1584|Semen
2103|Palatine Tonsil
1583|semen
1582|The thick, whitish secretion of the male reproductive organs. It is composed of spermatozoa in their nutrient plasma, secretions from the prostate, seminal vesicles, and various other glands, epithelial cells, and minor constituents.
1581|The boundary of a surface or object.
1580|Anatomic Border
3597|Eosinophilic Granulocyte
3596|Eosinophils
3599|eosinophil
3598|Granular leukocytes with a nucleus that usually has two lobes connected by a slender thread of chromatin, and cytoplasm containing coarse, round granules that are uniform in size and stainable by eosin.
3593|A solid strand of modified ependyma left from embryonic development of the neural tube.
3592|Remnants of the Central Canal of the Spinal Cord
3595|Acidophilic Leukocyte
3594|Eosinophilic Leukocyte
3589|Capillary
1578|Reticular Fiber
1579|Border
1576|aspirate
1577|Aspirate
1595|Blood megakaryocyte
1594|Megakaryocyte
1597|Space of Fontana
1591|Very large bone marrow cells which release mature blood platelets.
1590|Arcuate Nucleus
1593|Megakaryocytes
1592|Megalokaryocyte
3588|A clear, avascular, gelatinous body that occupies the posterior chamber of the eye.  It is bounded by the retina except anteriorly where it lies adjacent to the lens and iris.
3587|Vitreous Humor
7764|Optic Tract
7761|Autonomic Nervous System Part
7762|Mantle Zone
3583|Tonsil
3582|Tonsils
7766|Ventral Thalamus
3581|tonsils
7759|Lip
7758|Either of the two fleshy, full-blooded margins of the mouth. (MeSH)
3578|Colostrum
3579|Macula
400|Inducer Cells
1587|renal pelvis
402|Helper Cells
1588|Renal Pelvis
401|A subpopulation of CD4+ lymphocytes that cooperate with other lymphocytes (either T or B) to initiate a variety of immune functions. (MeSH)
404|Helper-Inducer T-Lymphocyte
403|T-Lymphocytes, Helper
3570|soft tissue
3571|Soft Tissue
3572|Transverse Portion of the Duodenum
3573|Transverse Portion of Duodenum
3574|Third Portion of the Duodenum
3575|Third Portion of Duodenum
2161|Cephalic Vein
2163|Metatarsal Artery
2162|Elbow Joint
2165|Type II Cell
2164|Type II Epithelial Receptor Cell
2166|A light cell found in taste buds that has large amorphous areas of cytoplasmic matrix, scarce ribosomes and RER. Most are alpha-gustducin immunoreactive, some may be AbH immunoreactive and/or PGP 9.5 immunoreactive.
2169|pleura
2168|The tissue that lines the wall of the thoracic cavity and the surface of the lungs.
1513|Epithelioid Cell
2159|Aponeurosis
1512|Epithelioid Cells
1511|Renal Vein
1517|Wall of Body of Uterus
1516|Wall of body of uterus is composed of three layers: endometrium, myometrium, and perimetrium. Endometrium is the inner mucosal layer lining and is covered with columnar epithelium and tubular glands. Myometrium is a thick, muscular layer, consisting largely of bundles of smooth muscle fibers arranged in longitudinal, circular, and spiral patterns, and interlaced with connective tissue. Perimetrium is the outer layer composed of the peritoneal layer of the broad ligament that covers the body of the uterus and part of the cervix.
1514|Characteristic cells of granulomatous hypersensitivity. They appear as large, flattened cells with increased endoplasmic reticulum. They are believed to be activated macrophages that have differentiated as a result of prolonged antigenic stimulation. Further differentiation or fusion of epithelioid cells is thought to produce multinucleated giant cells. (MeSH)
1519|Small Intestinal Wall Tissue
3569|Thoracic Aorta Branch
1518|The tissue of the small intestine. It comprises four layers - mucosa with simple columnar epithelium, submucosa, smooth muscle with inner circular and outer longitudinal layers, and serosa.
3561|basophil
3562|Basophils
3560|Basophil
2150|Dorsal Motor Nucleus
3565|Bronchioles
3566|Bronchiole
3563|bronchioles
3564|Bronchiolus
2153|Iris
2151|DMN
2158|Cricothyroid Ligament
2157|Aorta Endothelium
1530|Foramen Magnum
2155|Lamellar Body
1522|Sensory Ganglion
1521|Tibial Vein
1524|Clusters of neurons in the somatic peripheral nervous system which contain the cell bodies of sensory nerve axons. Sensory ganglia may also have intrinsic interneurons and non-neuronal supporting cells. (MeSH)
2149|Dorsal Motor Nucleus of the Vagus
1523|Sensory Ganglia
1526|renal capsule
1528|Right Breast
1527|Renal Capsule
3559|Blood Basophil
1529|The hemispheric projection, including the mammary gland, located on the anterior portion of the chest, lateral to the midline, on the side of the body to the east when facing north.
3558|Basophilic Granulocyte
3557|Marrow Basophil
3556|Basophilic Leukocyte
3553|Area consisting of a small depression in the retina containing only cones and where vision is most acute.
3554|Fovea Centralis
3555|Fovea
3550|Normal Tissue
3551|An aggregate of cells with similar or identical specialized characteristics, contributing to the performance of a specific function.  Tissues are parts of organs.
1541|Nucleus of the Solitary Tract
2145|bile
2144|Inner Nuclear Layer
1542|Nucleus of the Tractus Solitarius
2147|Bile
2146|Bile Juice
1540|Nucleus Tractus Solitarius
2141|Ovarian Capsule
2142|Palmar Fascia
1538|Acromioclavicular Joint
1537|A group of cells that includes fibroblasts, cartilage cells, adipocytes, smooth muscle cells, and bone cells. (MeSH)
1535|Connective Tissue Cell
2137|Respiratory System, Lung
1534|Connective Tissue Cells
2138|Lungs
2139|Lung
1533|Connective and Soft Tissue Cell
1532|Vaginal Squamous Epithelium
3549|Tissue Types
3546|tissue
3548|Tissue
3547|Tissues
3543|Commissure
3544|Gallbladder Neck
3541|Epithelium composed of a single layer of cells that are taller than they are wide. They are found lining the stomach, intestine, uterus and gall bladder. Simple columnar epithelium is efficient at secretion and absorption.
3540|Simple Columnar Epithelium
1550|urothelium
2136|One of a pair of viscera occupying the pulmonary cavities of the thorax, the organs of respiration in which aeration of the blood takes place. As a rule, the right lung is slightly larger than the left and is divided into three lobes (an upper, a middle, and a lower or basal), while the left has two lobes (an upper and a lower or basal). Each lung is irregularly conical in shape, presenting a blunt upper extremity (the apex), a concave base following the curve of the diaphragm, an outer convex surface (costal surface), an inner or mediastinal surface (mediastinal surface), a thin and sharp anterior border, and a thick and rounded posterior border.
1551|Urothelium
1552|Transitional Epithelium of the Urinary Tract
2133|Ulnar Artery Branch
1553|Left Breast
2132|Upper Jaw Tooth
2130|Metacarpophalangeal Joint
1547|Sebum
1549|Transitional epithelium lining the renal pelvis, bladder, ureter, and part of the urethra.
2128|Elastin Fiber
1544|Solitary Nucleus
1543|Gray matter located in the dorsomedial part of the medulla oblongata associated with the solitary tract. The solitary nucleus receives inputs from most organ systems including the terminations of the facial, glossopharyngeal, and vagus nerves. It is a major coordinator of autonomic nervous system regulation of cardiovascular, respiratory, gustatory, gastrointestinal, and chemoreceptive aspects of homeostasis. The solitary nucleus is also notable for the large number of neurotransmitters which are found therein. (MeSH)
1546|sebum
2127|Cerebral Aqueduct
3539|Lower Extremity Part
3537|Labium Minus
3536|A cell of the parathyroid gland that has condensed chromatin in a small round nucleus. Its cytoplasm is composed of tightly packed mitochondria and glycogen granules, with rare secretory granules, stains pink, and the margin is usually observed.
3535|Parathyroid Gland Oxyphil Cell
3534|Parathyroid Gland Oxyphilic Cell
3637|Base of Human Prostate
3639|Simple Cuboidal Epithelium
3633|brachial plexus
3634|Brachial Plexus
3635|Thoracic Lymph Node
3636|Base of the Prostate
6572|Anterior Infratentorial Cistern
6571|Axillary Artery Branch
6574|Pinna
3640|Epithelium composed of a single layer of box-shaped cells found lining glands, ducts of glands and kidney tubules. This type of epithelium is efficient at secretion and absorption.
3643|serum
6576|Ear, External
6575|External Ear
3642|The clear portion of the blood that remains after the removal of the blood cells and the clotting proteins.
6578|Cremaster Muscle
6577|Auricle
6579|Common Palmar Digital Artery
3648|A leucocyte with conspicuous cytoplasmic granules. In humans the granulocytes are also classified as polymorphonuclear leucocytes and are subdivided according to the staining properties of the granules into eosinophils, basophils and neutrophils. (from On-line Medical Dictionary)
491|Skin Squamous Cell
490|Thymic Epithelial Tissue
3649|Blood granulocytic cell
493|Red Fiber
3647|Granular Leukocytes
492|A flat, scale-like epithelial cell found on the outer covering of the body.
495|Cavity
3644|Serum
3645|Semispinalis Cervicis
494|A natural hollow or sinus within the body.
497|Right Ventricle
496|Body Cavity
499|Tumor Infiltrating Lymphocytes
498|tumor infiltrating lymphocytes
6583|Fissure of the Inferior Vena Cava
6582|Osteoblast
6581|Osteoblasts
6580|Cells which secrete an extracellular matrix into which hydroxyapaetite crystals are deposited to form bone.
6587|Sensory Cell Afferent Neuron
3654|Tubular structure in continuation with the trachea, serving as air passage.  It terminates in the lung (terminal bronchiole).
3653|Granulocyte
6586|Neurons, Sensory
3652|Granulocytes
6585|Neurons, Afferent
3651|Granulocytic cell
6584|Afferent Neuron
3650|granular leukocyte
6588|Sensory Neuron
3611|An organ that constitutes the external surface of the body.  It consists of the epidermis, dermis, and skin appendages.
3612|Thymic Epithelial Cell Capable of Differentiating Towards Cortical Cell Type
483|Endosteal Cell
482|A cell lining the medullary cavity of bone.
3613|A reticular epithelial cell generated in the thymus that, in optimal condition, can become a cortex type of thymus cell that mediates positive selection of developing thymocytes.
481|Carpus Bone
3614|Epithelium composed of a single layer of cells attached to a basement membrane.
480|Ascending Frontal Convolution
3615|Simple Epithelium
3617|Yellow endocrine tissue that forms in a ruptured Graafian follicle following the release of an ovum.
3618|Corpus Luteum
3619|A porelike structure surrounding the entire circumference of the anterior chamber through which aqueous humor circulates to the canal of Schlemm. (MeSH)
489|Thyroarytenoid Muscle
488|Thyroepiglottic Ligament
487|Lymphokine-Activated Natural Killer Cell
486|A natural killer cell, activated by a soluble cytokine released by a lymphocyte in response to an antigen. It is important in immune response.
485|Left Ventricle
6592|Muscle of the Mastication
6591|Bile Duct Epithelium
6594|Internal Granular Layer of the Cerebral Cortex
6593|Muscle of Mastication
6590|Neurons which convey sensory information centrally from the periphery. (MeSH)
6599|Glandular Cell
6596|The fourth layer of the cerebral cortex, composed of many densely packed granule cells with short axons and some small pyramidal cells, and traversed by a stria of horizontally arranged fibers. It contains neurites derived from cells of other layers and areas of the cerebral cortex and subcortical areas.
6595|Inner Granular Layer of the Cerebral Cortex
3621|Inner Rod of the Corti
3620|Trabecular Meshwork
6597|Posterior External Jugular Vein
470|The inferior portion of the urinary bladder which is formed as the walls of the bladder converge and become contiguous with the proximal urethra.
3625|Colorectal Zone of the Anal Canal
3622|Inner Rod of Corti
473|brain stem
3628|Pancreatico-Duodenal Artery
3629|Neck of the Tooth
3626|Anterior Surface of the Prostate
3627|Anterior Surface of Human Prostate
475|Macula Densa
474|Brain Stem
477|Middle Ear
3631|Collum Dentis
3630|Neck of Tooth
465|Thyroid Gland Follicle
466|Pronator Teres
464|Ophthalmic Plexus
469|Bladder Neck
1489|sputum
467|Neck of Bladder
1488|Material containing mucus, cellular debris, microorganisms and sometimes blood or pus.  It is ejected through the mouth from the lungs, bronchi, and trachea.
468|Cervix Vesicae
6527|Costophrenic Angle
6526|Internal Iliac Artery Branch
6529|A cell of the uterine wall immediately underling the endometrial epithelium. Endometrial stromal cells proliferate and respond to the cyclic variations of estrogen and progesterone. These cells produce growth factors and hormones that mediate the proliferative response of epithelial cells to the steroid hormones estrogen and progesterone. In response to embryo implantation, endometrial stromal cells accumulate lipid and glycogen.
461|Cartilage Matrix
462|Outer Segment of the Photoreceptor Cell
4204|Bicuspid Tooth
1490|Sputum
4203|Premolar
6530|Endometrial Stromal Cell
4202|Premolar Tooth
4201|One of the two permanent teeth located in front of the molars and behind each cuspid. These teeth have two cusps (points) and are used to tear and grind food.
6532|Mature Lymphocyte
6533|A white blood cell that matures in the primary lymphoid organs and then circulates through the lymph system to the secondary lymphoid tissues where it interacts with antigens. A mature lymphocyte varies in size from 7 to 15 micrometer in diameter and is round or ovoid, but may be notched or slightly indented. The chromatin is generally diffusely dense and nucleoli are not usually visible.
4200|Cardiac Nerve Plexus
6534|Mature T-Lymphocyte
6535|Mature T-Cell
6536|A lymphocyte derived from a pre T-lymphocyte in the thymus and stored in secondary lymphoid organs, bone marrow, and lymph nodes. It circulates in the bloodstream and the lymphatic system, where it searches for and attacks particular foreign or abnormal cells. A mature T lymphocyte has T cell receptors and other surface proteins on its cell surface.
1497|Macrophage
1498|Histiocyte
1495|Monocytes / Macrophages / APC
1496|Macrophages
1493|Renshaw Cell
1494|macrophage
1492|An inhibitory interneuron in the ventral horn of gray matter of the spinal cord that is held to be reciprocally innervated with a motoneuron so that nerve impulses received by way of processes of the motoneuron stimulate inhibitory impulses back to the motoneuron along an axon of the internuncial cell.
452|Antrum, Maxillary
453|Antrum of Highmori
454|An almond-shaped group of basal nuclei anterior to the inferior horn of the lateral ventricle of the brain, within the temporal lobe. The amygdala is part of the limbic system. (MeSH)
455|Amygdala
1478|Chondrocyte
457|Ascending Limb of Henle's Loop
1477|Chondrocytes
3609|Integument
1479|Polymorphic cells that form cartilage. (MeSH)
3608|Skin
6539|Pulmonary Macrophages
3605|Thoracic Aorta
6538|Round, granular, mononuclear phagocytes found in the alveoli of the lungs. They ingest small inhaled particles resulting in degradation and presentation of the antigen to immunocompetent cells.
3604|Blood Eosinophil
6537|Submucous Nerve Plexus
3603|Blood eosinophil
3602|Eosinocyte
450|Sinus, Maxillary
3601|Marrow Eosinophil
3600|Eosinophil
451|Antrum Highmori
6543|Anterior Fossa
6540|Macrophages, Alveolar
6541|Alveolar Macrophage
6546|Skin of Lip, NOS
6547|Skin of Lip
6545|Skin of the Lip
1484|Peritoneum
2202|Lower Lobe of the Left Lung-LLL
1485|The issue that lines the wall of the abdominal cavity, intestine, and mesentery.  It consists of the parietal peritoneum that covers the inside of the abdominal wall and the visceral peritoneum that covers the surface of the intestine and mesentery.
449|Maxillary Sinus
2201|Lung Left Lower Lobe
2200|Cricopharyngeus Muscle
1487|Geniohyoid
1482|Brachial Vein
1483|peritoneum
447|Apertura Sinus Maxillaris
448|Antrum of Highmore
445|Posterior Wall of Bladder
443|Thyroid Gland Capsule
444|Posterior Wall of the Bladder
441|Hand Interosseous Muscle
440|Left Atrium
4219|Vagal Triangle
4216|A tubular structure that runs from the middle ear to the nasopharynx and is approximately 3-4 cm length. Its lumen is roughly triangular and has average diameter of 2-3 mm. The lumen is lined by ciliated pseudostratified, columnar epithelium, which sweeps material from the middle ear to the nasopharynx.  functionally collapsed at rest, with slight negative pressure present in the middle ear. It is closed at rest and opens during swallowing, sneezing, and yawning.  It serves to ventilate pressure differences between the middle ear and nasopharynx. This tube also allows middle ear secretions to drain into the nasopharynx.
4217|Sebaceous Gland
6555|Osteocyte
4222|Stratum Conjunctum
6557|Nerve Fibers, Myelinated
6558|Myelinated Nerve Fiber
6551|Breast, Female
4226|Pigmented Epithelium
4225|External Plantar Artery
6552|The organ of milk secretion; one of two hemispheric projections of variable size situated in the subcutaneous layer over the pectoralis major muscle on either side of the chest of the mature female; it is rudimentary in the male.
6553|Mature osteoblasts that have become embedded in the bone matrix. They occupy a small cavity, called lacuna, in the matrix and are connected to adjacent osteocytes via protoplasmic projections called canaliculi. (MeSH)
6554|Osteocytes
4223|Nasolacrimal Duct
6550|Female Breast
439|Left Atrium of Heart
438|Obturator Vein
434|Tympanic Epithelium
1499|Smegma
436|Concha
437|Carpal Joint
430|Outer Rod of the Corti
431|Outer Rod of Corti
4205|The region below the clavicle.
4206|Infraclavicular Region
4207|Infraclavicular
4209|The protective covering surrounding the axon of neurons in the peripheral nervous system.
6559|Axons of neurons encased in a lipoproteinaceous material called myelin. (MeSH)
6568|Mucinous Bronchial Cell
6569|A columnar epithelial cell found in the bronchi. It secretes mucus.
6566|Internal Geniculate Body
6567|Mucinous Goblet Cell
4210|Peripheral Nerve Sheath
6564|Muscle of the Tympanum
4213|Pharyngotympanic Tube
4212|Tuba Auditoria
6562|Epithelium composed of one or more layers of glandular epithelial cells and a basement membrane lining the lumen of the intrahepatic bile duct.
4215|Auditory Tube
4214|Eustachian Tube
6563|Intrahepatic Bile Duct Epithelium
6560|Fissure of Rolando
427|Cerebral Cortex
429|Ascending Aorta Branch
4240|Breast
4245|Basal Layer
4248|Vaginal Fornix
4241|One of two hemispheric projections of variable size situated in the subcutaneous layer over the pectoralis major muscle on either side of the chest.
4242|Hilar Portion of the Hepatic Duct
4243|Sciatic Artery
5810|Microgliocyte
4244|Stratum Basale
5800|Antigen Processing Cell
5801|A cell that enables a T-lymphocyte to recognize an antigen by engulfing the antigen, breaking down the antigen into smaller fragments which bind to MHC molecules on the surface of the antigen processing cell. The T-lymphocyte can now recognize and bind with the MHC-linked antigen.
5803|Bladder Fundus
5804|perivascular glial cell
4239|Breasts
5805|A type of glial cell. Microglia are capable of phagocytosis and play an important role in a wide spectrum of neuropathologies. They have also been suggested to act in several other roles including in secretion (e.g., of cytokines and neural growth factors), in immunological processing (e.g., antigen presentation), and in central nervous system development and remodeling. (MeSH)
5807|Hortega cell
5808|Microglia
5809|Gitter cell
4236|Biceps
4237|Hypogastric Nerve Plexus
4234|Femoral Artery
4235|Biceps Brachii Muscle
6501|Mononuclear phagocytes derived from bone marrow precursors but resident in the peritoneum. (MeSH)
4232|Fourth Ventricle
4233|Subcostal Artery
6500|Intermediate Trophoblast
6503|Macrophages, Peritoneal
4230|Fourth Ventricle of the Brain
6502|Peritoneal Macrophage
4231|Fourth Ventricle of Brain
4228|Tissue consisting of one or more layers of epithelial cells and a basement membrane. The cells contain granules of pigment or melanin, as in the retinal or iris pigment layer.
4227|Pigment Epithelium
4260|Seventh Cranial Nerve
4261|Facial Nerve
4262|The 7th cranial nerve. The facial nerve has two parts, the larger motor root which may be called the facial nerve proper, and the smaller intermediate or sensory root. Together they provide efferent innervation to the muscles of facial expression and to the lacrimal and salivary glands, and convey afferent information for taste from the anterior two-thirds of the tongue and for touch from the external ear. (MeSH)
6514|Stratum Spinosum
5830|Intestinal Epithelium
6513|The part of the epidermis layer of the skin containing Langerhans cells, which are dendritic, MHC class II-expressing antigen presenting cells.
4264|Pontine Base
5832|Forearm
4265|Basis Pontis
5831|Precentral Gyrus
6511|AICA
4266|Base of Pons
6510|Anterior Inferior Cerebellar Artery
4268|anus
4269|anal
5826|Posterior Wall of the Hypopharynx
5827|Posterior Wall of Hypopharynx
6508|Internal Carotid Nerve Plexus
5828|Azygos Articular Artery
5822|Circular Sulcus
6506|Omental Fat
5823|Abdominal Skin
5824|Abdomen Skin
6505|Omentum
4250|Navicular Bone
4251|External Parieto-Occipital Fissure
5821|Median Vein
4254|Third Ventricle of Brain
6523|Extrahepatic Bile Duct Epithelium
4255|Third Ventricle
5820|Premedullary Cistern
6525|A thin layer of smooth muscle fibers found as a part of the tunica mucosa in the gastrointestinal tract and urinary bladder deep to the lamina propria mucosae.
6524|Muscularis Mucosa
4253|Ventricle, Third
4258|Simple Squamous Epithelium
4259|Epithelium composed of a single layer of flat cells wider than they are tall. This epithelium is found in anatomic sites where exchange of nutrients, wastes and gases occur.
4256|Third Cerebral Ventricle
6521|Fissure of Sylvius
4257|A centrally placed component of the ventricular system of the brain located in the diencephalon. Cerebrospinal fluid from the lateral ventricles flows into the third ventricle via the foramina of Monroe and exits the third ventricle via the aqueduct of Sylvius. The thalamus and hypothalamus border the lateral walls of the third ventricle.
6520|Sylvian Fissure
6519|Costovertebral Joint
5817|Organ
5818|A unique macroscopic (gross) anatomic structure that performs specific functions.  It is composed of various tissues.  An organ is part of an anatomic system or a body region.  Representative examples include the heart, lung, liver, spleen, and uterus.
4249|Stratified Epithelium
5816|organ
6515|Spiny Layer
5813|Foramen of Luschka
5811|mesoglia
6517|Mandible
6518|Inferior Maxillary Bone
5812|microglial cell
5819|Internal Abdominal Ring
5001|Mental Artery
5000|Purkinje Cell Layer of the Cerebellum
4289|Posterior Tibial Artery
5003|An immature lymphocyte that has enlarged in response to antigenic stimulation.
5002|Lymphoblast
5005|Internal Carotid Artery Branch
4286|Musculus Psoas Major
4285|Psoas Magnus
5004|Omohyoid
5007|Inferior Hypophyseal Artery
4288|Basilar Membrane
4287|A sheet of amorphous extracellular material upon which the basal surfaces of epithelial cells rest. It is made up of two layers, the basal lamina and the reticular lamina. It is also associated with muscle cells, Schwann cells, fat cells, and capillaries; and is interposed between the cellular elements and the underlying connective tissue.
4282|Eyelid
4281|Palpebra
4284|Psoas Major
4283|Sublingual Artery
4280|Epithelium consisting of multiple layers of cells in which the top layer of cells are box-shaped. It is commonly found in large gland ducts such as sweat gland ducts.
5012|Gland of Zeis
4279|Stratified Cuboidal Epithelium
5011|Sebaceous Gland of Eyelash
4278|Scalene Muscle
4277|Cardiac Valve Cusp
5018|An elongated cell with invisible cytoplasm and flattened, poorly-stained, nucleus. It is found in the tendon and is positioned in a very regular pattern of rows between parallel bundles of collagen fibers. It makes up the fibers and ground substance of the tendon.
5017|Tendinocyte
4275|Bile Salt
5015|Valve of Vieussens
4273|Celiac Ganglion
4272|The lower opening of the digestive tract, lying in the cleft between the buttocks, through which fecal matter is extruded.
4271|Anal
4270|Anus
5010|Sebaceous Gland of the Eyelash
5009|Anterior Surface of the Lens
5027|Middle Cerebral Artery
5026|Thoracic Sympathetic Nerve Trunk
5029|MCA
5028|Middle Cerebral Arteries
5023|Rib Joint
5022|Bladder Wall
5024|Joint of the Rib
5020|Basal Cerebral Vein of Rosenthal
4299|Chief Cell
4298|Chief Cells
5038|Brunner's Gland
4297|Satellite Cell
4296|An elongated cell that is closely associated with a muscle fiber; it either is flattened against the fiber or occupies shallow depressions in its surface.
5037|Brunner's Glands
5036|Small, flat, granular glands embedded in the submucous areolar tissue of the duodenum. (MeSH)
5035|A macrophage found in connective tissue. It is part of the reticuloendothelial system. The primary function of a mature tissue histiocyte is to phagocytose and digest tissue fragments especially apoptotic bodies and those fragments resulting from tissue injury and death.
5034|Mature Tissue Histiocyte
5033|Omotransverse
5032|Inner Granular Layer of the Cerebellum
5031|Internal Granular Layer of the Cerebellum
4293|Ethmoid Bone
4292|Bile Canaliculus
2989|Unipolar Neuron
2988|A conducting cell of the nervous system that has only one process extending from the cell body. It is always a sensory neuron.
2987|Lumbar Curve
2985|Apex of the Heart
5899|Tendons
2061|Type I Cell
2062|Upper Jaw Incisor
2060|Type I Epithelial Receptor Cell
2069|Arteriole Endothelium
2994|Seminal Vesicle Secretion
2991|An epithelial cell of the outer most layer of the skin.
2065|Styloglossus
2066|Lamina Cinerea
2990|Cell of the Epidermis
2064|Nasopharynx Epithelium
2996|Middle Cerebral Artery Branch
2995|Obturator Externus Muscle
2049|Nucleus of the Mesencephalic Tract of the Trigeminal Nerve
2998|Hyparterial Branch of the Right Main Bronchus
2051|Crossed Pyramidal Tract
2056|Pharyngeal Tonsil
2057|Adenoid
2058|Apocrine Sweat Gland
2059|A dark cell found in taste buds. It is rich in free ribosomes, tubular RER and has large dense granules and exhibits AbH immunoreactivity.
2053|Mesentery
2055|Elastic Cartilage
2964|Apex of the Lung
2963|Lamina Rara Interna
2967|Intermediate Nephron
2966|Midcortical Nephron
5877|The point of connection between two bones or elements of a skeleton, especially if the articulation allows motion.
5878|Joints
5879|Joint
7008|Urinary tract (all sites)
5885|Medial Rectus Muscle
2080|A flat cell of mesenchymal origin that forms the superficial layer of the serosal membranes lining the body cavities of the abdomen and thorax.
7009|Organ System, Renal/Urologic
7006|urinary tract
5887|Iliolumbar Artery
5886|Anterior Meningeal Artery
7007|Urinary System
7004|Tissue located below the ependyma lining the ventricles of the brain and central canal of the spinal cord. It is a dense feltwork of glial processes and is believed to contain neural stem cells.
5881|T-Cell Zone of the Spleen
7005|Subependymal Tissue
5880|Articulation
2084|Photosensitive Region of the Retina
5883|Periarteriolar Lymphoid Sheath
7003|Direct Cerebellar Tract
2082|Elastic Fiber
5882|T-Cell Zone of Spleen
7000|One of three types of cells in a taste bud - sensory, supporting or basal. The sensory cell has receptors on its apical surface. The receptors are transmembrane proteins which bind to the molecules and ions that give rise to the 5 taste sensations. Although a single taste cell may have representatives of several types of receptor, one type may be more active than the others, but no single taste cell contains receptors for both bitter and sweet tastants. Each taste receptor cell is connected to a sensory neuron leading back to the brain. The supporting cell has microvilli and appears to secrete substances into lumen of taste bud.
2088|Free Surface of the Epithelium
7001|Facial Vein
2086|Centromedian Nucleus of the Thalamus
2971|Prostatic Muscular Tissue
2972|Human Prostatic Muscular Tissue
2089|Free Surface of Epithelium
2970|Hypogastric Region
2974|The supporting structure for the prostate. A dense layer of smooth muscle tissue lies directly underneath the fibrous capsule and another dense layer of circular fibers surrounds the urethra (striated and smooth). In between these two layers is a mesh of smooth muscle tissue in which the prostatic glands are embedded.
2976|Parathyroid Gland Chief Cell
2975|The primary cell of the parathyroid gland. Its contains secretory granules, large Golgi complexes, and moderate numbers of mitochondria. It produces parathyroid hormone. The cells occur in sheets interspersed with areas of fatty tissue. Occasionally the cells are arranged in follicles.
2978|Ocular Lens
2977|Metatarsal Bone Digit 3
2979|Lens of Eye
5888|Ilio-Lumbar Artery
5889|Vestibular Hair Cell
7017|Longus Colli
5898|Spinal Dorsal Nerve
